município;mês;Quantidade
Abadia de Goiás           ;Novembro de 2021    ;1
Abadia de Goiás           ;Agosto de 2022      ;1
Abadia de Goiás           ;Maio de 2023        ;1
Abadia de Goiás           ;Setembro de 2023    ;1
Abadia de Goiás           ;Setembro de 2023    ;1
Abadia de Goiás           ;Setembro de 2023    ;1
Abadia de Goiás           ;Outubro de 2023     ;1
Abadia de Goiás           ;Novembro de 2023    ;1
Abadia de Goiás           ;Fevereiro de 2024   ;1
Abadiânia                 ;Setembro de 2021    ;1
Abadiânia                 ;Março de 2022       ;1
Abadiânia                 ;Abril de 2022       ;1
Abadiânia                 ;Abril de 2022       ;1
Abadiânia                 ;Abril de 2022       ;1
Abadiânia                 ;Maio de 2022        ;1
Abadiânia                 ;Junho de 2022       ;1
Abadiânia                 ;Junho de 2022       ;1
Abadiânia                 ;Julho de 2022       ;1
Abadiânia                 ;Julho de 2022       ;1
Abadiânia                 ;Agosto de 2022      ;1
Abadiânia                 ;Novembro de 2022    ;1
Abadiânia                 ;Maio de 2023        ;1
Acreúna                   ;Janeiro de 2021     ;1
Acreúna                   ;Abril de 2022       ;1
Acreúna                   ;Agosto de 2022      ;1
Acreúna                   ;Janeiro de 2023     ;1
Acreúna                   ;Agosto de 2023      ;1
Adelândia                 ;Dezembro de 2021    ;1
Adelândia                 ;Janeiro de 2024     ;1
Águas Lindas de Goiás     ;Fevereiro de 2021   ;1
Águas Lindas de Goiás     ;Março de 2021       ;1
Águas Lindas de Goiás     ;Março de 2021       ;1
Águas Lindas de Goiás     ;Abril de 2021       ;1
Águas Lindas de Goiás     ;Maio de 2021        ;1
Águas Lindas de Goiás     ;Junho de 2021       ;1
Águas Lindas de Goiás     ;Junho de 2021       ;1
Águas Lindas de Goiás     ;Julho de 2021       ;1
Águas Lindas de Goiás     ;Julho de 2021       ;1
Águas Lindas de Goiás     ;Agosto de 2021      ;1
Águas Lindas de Goiás     ;Setembro de 2021    ;1
Águas Lindas de Goiás     ;Dezembro de 2021    ;1
Águas Lindas de Goiás     ;Dezembro de 2021    ;1
Águas Lindas de Goiás     ;Março de 2022       ;1
Águas Lindas de Goiás     ;Março de 2022       ;1
Águas Lindas de Goiás     ;Abril de 2022       ;1
Águas Lindas de Goiás     ;Junho de 2022       ;1
Águas Lindas de Goiás     ;Agosto de 2022      ;1
Águas Lindas de Goiás     ;Agosto de 2022      ;1
Águas Lindas de Goiás     ;Agosto de 2022      ;1
Águas Lindas de Goiás     ;Setembro de 2022    ;1
Águas Lindas de Goiás     ;Setembro de 2022    ;1
Águas Lindas de Goiás     ;Outubro de 2022     ;2
Águas Lindas de Goiás     ;Novembro de 2022    ;1
Águas Lindas de Goiás     ;Novembro de 2022    ;1
Águas Lindas de Goiás     ;Novembro de 2022    ;1
Águas Lindas de Goiás     ;Dezembro de 2022    ;1
Águas Lindas de Goiás     ;Janeiro de 2023     ;1
Águas Lindas de Goiás     ;Fevereiro de 2023   ;1
Águas Lindas de Goiás     ;Fevereiro de 2023   ;1
Águas Lindas de Goiás     ;Fevereiro de 2023   ;1
Águas Lindas de Goiás     ;Março de 2023       ;1
Águas Lindas de Goiás     ;Março de 2023       ;1
Águas Lindas de Goiás     ;Abril de 2023       ;1
Águas Lindas de Goiás     ;Abril de 2023       ;1
Águas Lindas de Goiás     ;Abril de 2023       ;1
Águas Lindas de Goiás     ;Maio de 2023        ;1
Águas Lindas de Goiás     ;Maio de 2023        ;1
Águas Lindas de Goiás     ;Maio de 2023        ;1
Águas Lindas de Goiás     ;Julho de 2023       ;1
Águas Lindas de Goiás     ;Julho de 2023       ;1
Águas Lindas de Goiás     ;Agosto de 2023      ;1
Águas Lindas de Goiás     ;Agosto de 2023      ;1
Águas Lindas de Goiás     ;Novembro de 2023    ;1
Águas Lindas de Goiás     ;Dezembro de 2023    ;1
Águas Lindas de Goiás     ;Dezembro de 2023    ;1
Águas Lindas de Goiás     ;Fevereiro de 2024   ;1
Águas Lindas de Goiás     ;Março de 2024       ;1
Águas Lindas de Goiás     ;Abril de 2024       ;1
Águas Lindas de Goiás     ;Maio de 2024        ;1
Águas Lindas de Goiás     ;Maio de 2024        ;1
Águas Lindas de Goiás     ;Maio de 2024        ;1
Águas Lindas de Goiás     ;Maio de 2024        ;1
Águas Lindas de Goiás     ;Junho de 2024       ;1
Alexânia                  ;Dezembro de 2021    ;1
Alexânia                  ;Dezembro de 2021    ;1
Alexânia                  ;Agosto de 2022      ;1
Alexânia                  ;Janeiro de 2023     ;1
Alexânia                  ;Junho de 2023       ;1
Alexânia                  ;Julho de 2023       ;1
Alexânia                  ;Outubro de 2023     ;1
Alexânia                  ;Fevereiro de 2024   ;1
Alexânia                  ;Março de 2024       ;1
Alexânia                  ;Maio de 2024        ;1
Alto Horizonte            ;Junho de 2022       ;1
Alto Horizonte            ;Julho de 2023       ;1
Alto Horizonte            ;Setembro de 2023    ;1
Alto Paraíso de Goiás     ;Julho de 2021       ;1
Alto Paraíso de Goiás     ;Dezembro de 2021    ;1
Alto Paraíso de Goiás     ;Dezembro de 2021    ;1
Alto Paraíso de Goiás     ;Fevereiro de 2023   ;1
Alvorada do Norte         ;Abril de 2021       ;1
Alvorada do Norte         ;Junho de 2021       ;1
Alvorada do Norte         ;Março de 2022       ;1
Alvorada do Norte         ;Março de 2023       ;1
Amaralina                 ;Junho de 2022       ;1
Amaralina                 ;Fevereiro de 2024   ;1
Americano do Brasil       ;Março de 2023       ;1
Anápolis                  ;Janeiro de 2021     ;2
Anápolis                  ;Janeiro de 2021     ;1
Anápolis                  ;Janeiro de 2021     ;1
Anápolis                  ;Janeiro de 2021     ;1
Anápolis                  ;Fevereiro de 2021   ;1
Anápolis                  ;Março de 2021       ;1
Anápolis                  ;Março de 2021       ;1
Anápolis                  ;Abril de 2021       ;1
Anápolis                  ;Abril de 2021       ;1
Anápolis                  ;Abril de 2021       ;1
Anápolis                  ;Abril de 2021       ;1
Anápolis                  ;Abril de 2021       ;1
Anápolis                  ;Abril de 2021       ;1
Anápolis                  ;Maio de 2021        ;1
Anápolis                  ;Junho de 2021       ;1
Anápolis                  ;Junho de 2021       ;1
Anápolis                  ;Junho de 2021       ;1
Anápolis                  ;Junho de 2021       ;1
Anápolis                  ;Julho de 2021       ;2
Anápolis                  ;Agosto de 2021      ;1
Anápolis                  ;Agosto de 2021      ;1
Anápolis                  ;Agosto de 2021      ;1
Anápolis                  ;Setembro de 2021    ;1
Anápolis                  ;Setembro de 2021    ;1
Anápolis                  ;Outubro de 2021     ;1
Anápolis                  ;Outubro de 2021     ;1
Anápolis                  ;Outubro de 2021     ;1
Anápolis                  ;Outubro de 2021     ;1
Anápolis                  ;Outubro de 2021     ;1
Anápolis                  ;Outubro de 2021     ;1
Anápolis                  ;Novembro de 2021    ;1
Anápolis                  ;Novembro de 2021    ;1
Anápolis                  ;Novembro de 2021    ;1
Anápolis                  ;Dezembro de 2021    ;1
Anápolis                  ;Dezembro de 2021    ;1
Anápolis                  ;Janeiro de 2022     ;1
Anápolis                  ;Janeiro de 2022     ;1
Anápolis                  ;Fevereiro de 2022   ;1
Anápolis                  ;Fevereiro de 2022   ;1
Anápolis                  ;Fevereiro de 2022   ;1
Anápolis                  ;Fevereiro de 2022   ;1
Anápolis                  ;Fevereiro de 2022   ;1
Anápolis                  ;Março de 2022       ;1
Anápolis                  ;Março de 2022       ;1
Anápolis                  ;Abril de 2022       ;1
Anápolis                  ;Abril de 2022       ;1
Anápolis                  ;Abril de 2022       ;1
Anápolis                  ;Abril de 2022       ;1
Anápolis                  ;Abril de 2022       ;1
Anápolis                  ;Maio de 2022        ;1
Anápolis                  ;Maio de 2022        ;1
Anápolis                  ;Julho de 2022       ;1
Anápolis                  ;Julho de 2022       ;1
Anápolis                  ;Julho de 2022       ;1
Anápolis                  ;Julho de 2022       ;1
Anápolis                  ;Agosto de 2022      ;1
Anápolis                  ;Agosto de 2022      ;1
Anápolis                  ;Agosto de 2022      ;1
Anápolis                  ;Agosto de 2022      ;1
Anápolis                  ;Agosto de 2022      ;1
Anápolis                  ;Agosto de 2022      ;2
Anápolis                  ;Setembro de 2022    ;1
Anápolis                  ;Setembro de 2022    ;1
Anápolis                  ;Setembro de 2022    ;1
Anápolis                  ;Setembro de 2022    ;1
Anápolis                  ;Setembro de 2022    ;1
Anápolis                  ;Setembro de 2022    ;1
Anápolis                  ;Setembro de 2022    ;1
Anápolis                  ;Setembro de 2022    ;1
Anápolis                  ;Setembro de 2022    ;1
Anápolis                  ;Setembro de 2022    ;1
Anápolis                  ;Outubro de 2022     ;1
Anápolis                  ;Novembro de 2022    ;1
Anápolis                  ;Novembro de 2022    ;1
Anápolis                  ;Janeiro de 2023     ;1
Anápolis                  ;Janeiro de 2023     ;1
Anápolis                  ;Janeiro de 2023     ;2
Anápolis                  ;Janeiro de 2023     ;1
Anápolis                  ;Janeiro de 2023     ;1
Anápolis                  ;Fevereiro de 2023   ;1
Anápolis                  ;Fevereiro de 2023   ;1
Anápolis                  ;Fevereiro de 2023   ;1
Anápolis                  ;Fevereiro de 2023   ;1
Anápolis                  ;Fevereiro de 2023   ;2
Anápolis                  ;Março de 2023       ;1
Anápolis                  ;Abril de 2023       ;1
Anápolis                  ;Maio de 2023        ;1
Anápolis                  ;Maio de 2023        ;1
Anápolis                  ;Maio de 2023        ;1
Anápolis                  ;Maio de 2023        ;1
Anápolis                  ;Maio de 2023        ;1
Anápolis                  ;Maio de 2023        ;1
Anápolis                  ;Junho de 2023       ;1
Anápolis                  ;Junho de 2023       ;1
Anápolis                  ;Junho de 2023       ;1
Anápolis                  ;Junho de 2023       ;1
Anápolis                  ;Junho de 2023       ;1
Anápolis                  ;Julho de 2023       ;1
Anápolis                  ;Julho de 2023       ;1
Anápolis                  ;Julho de 2023       ;1
Anápolis                  ;Julho de 2023       ;1
Anápolis                  ;Agosto de 2023      ;1
Anápolis                  ;Agosto de 2023      ;1
Anápolis                  ;Agosto de 2023      ;1
Anápolis                  ;Setembro de 2023    ;1
Anápolis                  ;Setembro de 2023    ;1
Anápolis                  ;Setembro de 2023    ;1
Anápolis                  ;Outubro de 2023     ;1
Anápolis                  ;Novembro de 2023    ;1
Anápolis                  ;Dezembro de 2023    ;3
Anápolis                  ;Dezembro de 2023    ;1
Anápolis                  ;Dezembro de 2023    ;1
Anápolis                  ;Dezembro de 2023    ;1
Anápolis                  ;Fevereiro de 2024   ;1
Anápolis                  ;Fevereiro de 2024   ;1
Anápolis                  ;Abril de 2024       ;1
Anápolis                  ;Abril de 2024       ;1
Anápolis                  ;Maio de 2024        ;1
Anápolis                  ;Maio de 2024        ;1
Anápolis                  ;Maio de 2024        ;1
Anápolis                  ;Junho de 2024       ;1
Anicuns                   ;Janeiro de 2023     ;1
Anicuns                   ;Abril de 2023       ;1
Anicuns                   ;Julho de 2023       ;1
Anicuns                   ;Agosto de 2023      ;1
Aparecida de Goiânia      ;Janeiro de 2021     ;1
Aparecida de Goiânia      ;Janeiro de 2021     ;2
Aparecida de Goiânia      ;Janeiro de 2021     ;1
Aparecida de Goiânia      ;Janeiro de 2021     ;2
Aparecida de Goiânia      ;Janeiro de 2021     ;1
Aparecida de Goiânia      ;Janeiro de 2021     ;1
Aparecida de Goiânia      ;Janeiro de 2021     ;1
Aparecida de Goiânia      ;Janeiro de 2021     ;1
Aparecida de Goiânia      ;Janeiro de 2021     ;1
Aparecida de Goiânia      ;Janeiro de 2021     ;1
Aparecida de Goiânia      ;Janeiro de 2021     ;1
Aparecida de Goiânia      ;Janeiro de 2021     ;1
Aparecida de Goiânia      ;Fevereiro de 2021   ;1
Aparecida de Goiânia      ;Fevereiro de 2021   ;1
Aparecida de Goiânia      ;Fevereiro de 2021   ;2
Aparecida de Goiânia      ;Fevereiro de 2021   ;3
Aparecida de Goiânia      ;Fevereiro de 2021   ;1
Aparecida de Goiânia      ;Fevereiro de 2021   ;1
Aparecida de Goiânia      ;Fevereiro de 2021   ;1
Aparecida de Goiânia      ;Fevereiro de 2021   ;1
Aparecida de Goiânia      ;Fevereiro de 2021   ;1
Aparecida de Goiânia      ;Fevereiro de 2021   ;1
Aparecida de Goiânia      ;Fevereiro de 2021   ;1
Aparecida de Goiânia      ;Fevereiro de 2021   ;1
Aparecida de Goiânia      ;Março de 2021       ;1
Aparecida de Goiânia      ;Março de 2021       ;2
Aparecida de Goiânia      ;Março de 2021       ;1
Aparecida de Goiânia      ;Março de 2021       ;1
Aparecida de Goiânia      ;Março de 2021       ;1
Aparecida de Goiânia      ;Março de 2021       ;1
Aparecida de Goiânia      ;Março de 2021       ;1
Aparecida de Goiânia      ;Março de 2021       ;1
Aparecida de Goiânia      ;Março de 2021       ;1
Aparecida de Goiânia      ;Março de 2021       ;1
Aparecida de Goiânia      ;Março de 2021       ;1
Aparecida de Goiânia      ;Março de 2021       ;1
Aparecida de Goiânia      ;Março de 2021       ;1
Aparecida de Goiânia      ;Abril de 2021       ;1
Aparecida de Goiânia      ;Abril de 2021       ;1
Aparecida de Goiânia      ;Abril de 2021       ;1
Aparecida de Goiânia      ;Abril de 2021       ;1
Aparecida de Goiânia      ;Abril de 2021       ;1
Aparecida de Goiânia      ;Abril de 2021       ;2
Aparecida de Goiânia      ;Abril de 2021       ;1
Aparecida de Goiânia      ;Maio de 2021        ;1
Aparecida de Goiânia      ;Maio de 2021        ;1
Aparecida de Goiânia      ;Maio de 2021        ;1
Aparecida de Goiânia      ;Maio de 2021        ;4
Aparecida de Goiânia      ;Maio de 2021        ;2
Aparecida de Goiânia      ;Maio de 2021        ;2
Aparecida de Goiânia      ;Maio de 2021        ;1
Aparecida de Goiânia      ;Maio de 2021        ;2
Aparecida de Goiânia      ;Junho de 2021       ;1
Aparecida de Goiânia      ;Junho de 2021       ;1
Aparecida de Goiânia      ;Junho de 2021       ;1
Aparecida de Goiânia      ;Junho de 2021       ;4
Aparecida de Goiânia      ;Junho de 2021       ;1
Aparecida de Goiânia      ;Junho de 2021       ;1
Aparecida de Goiânia      ;Junho de 2021       ;2
Aparecida de Goiânia      ;Junho de 2021       ;2
Aparecida de Goiânia      ;Junho de 2021       ;2
Aparecida de Goiânia      ;Junho de 2021       ;1
Aparecida de Goiânia      ;Junho de 2021       ;1
Aparecida de Goiânia      ;Julho de 2021       ;1
Aparecida de Goiânia      ;Julho de 2021       ;1
Aparecida de Goiânia      ;Julho de 2021       ;4
Aparecida de Goiânia      ;Julho de 2021       ;1
Aparecida de Goiânia      ;Julho de 2021       ;1
Aparecida de Goiânia      ;Julho de 2021       ;1
Aparecida de Goiânia      ;Julho de 2021       ;1
Aparecida de Goiânia      ;Julho de 2021       ;1
Aparecida de Goiânia      ;Julho de 2021       ;1
Aparecida de Goiânia      ;Julho de 2021       ;1
Aparecida de Goiânia      ;Agosto de 2021      ;1
Aparecida de Goiânia      ;Agosto de 2021      ;1
Aparecida de Goiânia      ;Agosto de 2021      ;1
Aparecida de Goiânia      ;Agosto de 2021      ;1
Aparecida de Goiânia      ;Agosto de 2021      ;1
Aparecida de Goiânia      ;Agosto de 2021      ;2
Aparecida de Goiânia      ;Setembro de 2021    ;1
Aparecida de Goiânia      ;Setembro de 2021    ;1
Aparecida de Goiânia      ;Setembro de 2021    ;1
Aparecida de Goiânia      ;Setembro de 2021    ;1
Aparecida de Goiânia      ;Setembro de 2021    ;1
Aparecida de Goiânia      ;Setembro de 2021    ;1
Aparecida de Goiânia      ;Setembro de 2021    ;1
Aparecida de Goiânia      ;Setembro de 2021    ;1
Aparecida de Goiânia      ;Outubro de 2021     ;1
Aparecida de Goiânia      ;Outubro de 2021     ;2
Aparecida de Goiânia      ;Outubro de 2021     ;1
Aparecida de Goiânia      ;Outubro de 2021     ;1
Aparecida de Goiânia      ;Outubro de 2021     ;1
Aparecida de Goiânia      ;Outubro de 2021     ;1
Aparecida de Goiânia      ;Outubro de 2021     ;2
Aparecida de Goiânia      ;Outubro de 2021     ;1
Aparecida de Goiânia      ;Outubro de 2021     ;1
Aparecida de Goiânia      ;Outubro de 2021     ;1
Aparecida de Goiânia      ;Outubro de 2021     ;1
Aparecida de Goiânia      ;Novembro de 2021    ;1
Aparecida de Goiânia      ;Novembro de 2021    ;1
Aparecida de Goiânia      ;Novembro de 2021    ;1
Aparecida de Goiânia      ;Novembro de 2021    ;1
Aparecida de Goiânia      ;Novembro de 2021    ;1
Aparecida de Goiânia      ;Novembro de 2021    ;1
Aparecida de Goiânia      ;Novembro de 2021    ;1
Aparecida de Goiânia      ;Novembro de 2021    ;1
Aparecida de Goiânia      ;Novembro de 2021    ;1
Aparecida de Goiânia      ;Novembro de 2021    ;1
Aparecida de Goiânia      ;Novembro de 2021    ;2
Aparecida de Goiânia      ;Dezembro de 2021    ;1
Aparecida de Goiânia      ;Dezembro de 2021    ;2
Aparecida de Goiânia      ;Dezembro de 2021    ;1
Aparecida de Goiânia      ;Dezembro de 2021    ;1
Aparecida de Goiânia      ;Dezembro de 2021    ;1
Aparecida de Goiânia      ;Dezembro de 2021    ;1
Aparecida de Goiânia      ;Dezembro de 2021    ;5
Aparecida de Goiânia      ;Janeiro de 2022     ;1
Aparecida de Goiânia      ;Janeiro de 2022     ;2
Aparecida de Goiânia      ;Janeiro de 2022     ;1
Aparecida de Goiânia      ;Janeiro de 2022     ;3
Aparecida de Goiânia      ;Janeiro de 2022     ;1
Aparecida de Goiânia      ;Fevereiro de 2022   ;1
Aparecida de Goiânia      ;Fevereiro de 2022   ;2
Aparecida de Goiânia      ;Fevereiro de 2022   ;1
Aparecida de Goiânia      ;Fevereiro de 2022   ;1
Aparecida de Goiânia      ;Fevereiro de 2022   ;1
Aparecida de Goiânia      ;Fevereiro de 2022   ;2
Aparecida de Goiânia      ;Fevereiro de 2022   ;1
Aparecida de Goiânia      ;Fevereiro de 2022   ;1
Aparecida de Goiânia      ;Fevereiro de 2022   ;1
Aparecida de Goiânia      ;Fevereiro de 2022   ;1
Aparecida de Goiânia      ;Março de 2022       ;1
Aparecida de Goiânia      ;Março de 2022       ;1
Aparecida de Goiânia      ;Março de 2022       ;4
Aparecida de Goiânia      ;Março de 2022       ;1
Aparecida de Goiânia      ;Março de 2022       ;1
Aparecida de Goiânia      ;Março de 2022       ;1
Aparecida de Goiânia      ;Março de 2022       ;1
Aparecida de Goiânia      ;Março de 2022       ;4
Aparecida de Goiânia      ;Abril de 2022       ;1
Aparecida de Goiânia      ;Abril de 2022       ;1
Aparecida de Goiânia      ;Abril de 2022       ;1
Aparecida de Goiânia      ;Abril de 2022       ;1
Aparecida de Goiânia      ;Abril de 2022       ;1
Aparecida de Goiânia      ;Abril de 2022       ;1
Aparecida de Goiânia      ;Abril de 2022       ;1
Aparecida de Goiânia      ;Abril de 2022       ;1
Aparecida de Goiânia      ;Abril de 2022       ;1
Aparecida de Goiânia      ;Abril de 2022       ;1
Aparecida de Goiânia      ;Abril de 2022       ;1
Aparecida de Goiânia      ;Maio de 2022        ;1
Aparecida de Goiânia      ;Maio de 2022        ;1
Aparecida de Goiânia      ;Maio de 2022        ;2
Aparecida de Goiânia      ;Maio de 2022        ;1
Aparecida de Goiânia      ;Maio de 2022        ;1
Aparecida de Goiânia      ;Maio de 2022        ;1
Aparecida de Goiânia      ;Maio de 2022        ;1
Aparecida de Goiânia      ;Maio de 2022        ;3
Aparecida de Goiânia      ;Junho de 2022       ;1
Aparecida de Goiânia      ;Junho de 2022       ;1
Aparecida de Goiânia      ;Junho de 2022       ;1
Aparecida de Goiânia      ;Junho de 2022       ;1
Aparecida de Goiânia      ;Junho de 2022       ;1
Aparecida de Goiânia      ;Junho de 2022       ;1
Aparecida de Goiânia      ;Junho de 2022       ;2
Aparecida de Goiânia      ;Junho de 2022       ;1
Aparecida de Goiânia      ;Junho de 2022       ;1
Aparecida de Goiânia      ;Junho de 2022       ;1
Aparecida de Goiânia      ;Junho de 2022       ;1
Aparecida de Goiânia      ;Junho de 2022       ;1
Aparecida de Goiânia      ;Julho de 2022       ;1
Aparecida de Goiânia      ;Julho de 2022       ;1
Aparecida de Goiânia      ;Julho de 2022       ;1
Aparecida de Goiânia      ;Julho de 2022       ;2
Aparecida de Goiânia      ;Julho de 2022       ;2
Aparecida de Goiânia      ;Julho de 2022       ;3
Aparecida de Goiânia      ;Julho de 2022       ;1
Aparecida de Goiânia      ;Julho de 2022       ;1
Aparecida de Goiânia      ;Julho de 2022       ;1
Aparecida de Goiânia      ;Julho de 2022       ;1
Aparecida de Goiânia      ;Julho de 2022       ;1
Aparecida de Goiânia      ;Agosto de 2022      ;1
Aparecida de Goiânia      ;Agosto de 2022      ;1
Aparecida de Goiânia      ;Agosto de 2022      ;2
Aparecida de Goiânia      ;Agosto de 2022      ;1
Aparecida de Goiânia      ;Agosto de 2022      ;1
Aparecida de Goiânia      ;Agosto de 2022      ;1
Aparecida de Goiânia      ;Agosto de 2022      ;1
Aparecida de Goiânia      ;Agosto de 2022      ;1
Aparecida de Goiânia      ;Agosto de 2022      ;1
Aparecida de Goiânia      ;Agosto de 2022      ;1
Aparecida de Goiânia      ;Setembro de 2022    ;1
Aparecida de Goiânia      ;Setembro de 2022    ;1
Aparecida de Goiânia      ;Setembro de 2022    ;1
Aparecida de Goiânia      ;Setembro de 2022    ;1
Aparecida de Goiânia      ;Setembro de 2022    ;1
Aparecida de Goiânia      ;Setembro de 2022    ;1
Aparecida de Goiânia      ;Setembro de 2022    ;1
Aparecida de Goiânia      ;Setembro de 2022    ;1
Aparecida de Goiânia      ;Setembro de 2022    ;1
Aparecida de Goiânia      ;Setembro de 2022    ;1
Aparecida de Goiânia      ;Setembro de 2022    ;3
Aparecida de Goiânia      ;Setembro de 2022    ;1
Aparecida de Goiânia      ;Setembro de 2022    ;1
Aparecida de Goiânia      ;Setembro de 2022    ;1
Aparecida de Goiânia      ;Setembro de 2022    ;3
Aparecida de Goiânia      ;Setembro de 2022    ;1
Aparecida de Goiânia      ;Setembro de 2022    ;1
Aparecida de Goiânia      ;Outubro de 2022     ;1
Aparecida de Goiânia      ;Outubro de 2022     ;1
Aparecida de Goiânia      ;Outubro de 2022     ;2
Aparecida de Goiânia      ;Outubro de 2022     ;1
Aparecida de Goiânia      ;Outubro de 2022     ;1
Aparecida de Goiânia      ;Outubro de 2022     ;1
Aparecida de Goiânia      ;Outubro de 2022     ;1
Aparecida de Goiânia      ;Outubro de 2022     ;2
Aparecida de Goiânia      ;Novembro de 2022    ;2
Aparecida de Goiânia      ;Novembro de 2022    ;1
Aparecida de Goiânia      ;Novembro de 2022    ;1
Aparecida de Goiânia      ;Dezembro de 2022    ;1
Aparecida de Goiânia      ;Dezembro de 2022    ;1
Aparecida de Goiânia      ;Dezembro de 2022    ;1
Aparecida de Goiânia      ;Dezembro de 2022    ;1
Aparecida de Goiânia      ;Dezembro de 2022    ;1
Aparecida de Goiânia      ;Dezembro de 2022    ;2
Aparecida de Goiânia      ;Dezembro de 2022    ;1
Aparecida de Goiânia      ;Dezembro de 2022    ;1
Aparecida de Goiânia      ;Dezembro de 2022    ;3
Aparecida de Goiânia      ;Janeiro de 2023     ;1
Aparecida de Goiânia      ;Janeiro de 2023     ;1
Aparecida de Goiânia      ;Janeiro de 2023     ;1
Aparecida de Goiânia      ;Janeiro de 2023     ;2
Aparecida de Goiânia      ;Janeiro de 2023     ;1
Aparecida de Goiânia      ;Janeiro de 2023     ;1
Aparecida de Goiânia      ;Janeiro de 2023     ;1
Aparecida de Goiânia      ;Janeiro de 2023     ;1
Aparecida de Goiânia      ;Janeiro de 2023     ;2
Aparecida de Goiânia      ;Janeiro de 2023     ;1
Aparecida de Goiânia      ;Janeiro de 2023     ;1
Aparecida de Goiânia      ;Fevereiro de 2023   ;1
Aparecida de Goiânia      ;Fevereiro de 2023   ;1
Aparecida de Goiânia      ;Fevereiro de 2023   ;1
Aparecida de Goiânia      ;Fevereiro de 2023   ;1
Aparecida de Goiânia      ;Fevereiro de 2023   ;1
Aparecida de Goiânia      ;Fevereiro de 2023   ;1
Aparecida de Goiânia      ;Fevereiro de 2023   ;1
Aparecida de Goiânia      ;Fevereiro de 2023   ;1
Aparecida de Goiânia      ;Fevereiro de 2023   ;1
Aparecida de Goiânia      ;Fevereiro de 2023   ;1
Aparecida de Goiânia      ;Março de 2023       ;1
Aparecida de Goiânia      ;Março de 2023       ;1
Aparecida de Goiânia      ;Março de 2023       ;2
Aparecida de Goiânia      ;Março de 2023       ;2
Aparecida de Goiânia      ;Março de 2023       ;1
Aparecida de Goiânia      ;Março de 2023       ;1
Aparecida de Goiânia      ;Março de 2023       ;1
Aparecida de Goiânia      ;Março de 2023       ;1
Aparecida de Goiânia      ;Março de 2023       ;1
Aparecida de Goiânia      ;Abril de 2023       ;1
Aparecida de Goiânia      ;Abril de 2023       ;2
Aparecida de Goiânia      ;Abril de 2023       ;2
Aparecida de Goiânia      ;Abril de 2023       ;1
Aparecida de Goiânia      ;Abril de 2023       ;1
Aparecida de Goiânia      ;Maio de 2023        ;1
Aparecida de Goiânia      ;Maio de 2023        ;1
Aparecida de Goiânia      ;Maio de 2023        ;1
Aparecida de Goiânia      ;Maio de 2023        ;1
Aparecida de Goiânia      ;Maio de 2023        ;2
Aparecida de Goiânia      ;Maio de 2023        ;2
Aparecida de Goiânia      ;Maio de 2023        ;9
Aparecida de Goiânia      ;Maio de 2023        ;1
Aparecida de Goiânia      ;Maio de 2023        ;1
Aparecida de Goiânia      ;Maio de 2023        ;1
Aparecida de Goiânia      ;Maio de 2023        ;1
Aparecida de Goiânia      ;Maio de 2023        ;1
Aparecida de Goiânia      ;Junho de 2023       ;1
Aparecida de Goiânia      ;Junho de 2023       ;1
Aparecida de Goiânia      ;Junho de 2023       ;1
Aparecida de Goiânia      ;Junho de 2023       ;1
Aparecida de Goiânia      ;Junho de 2023       ;2
Aparecida de Goiânia      ;Junho de 2023       ;1
Aparecida de Goiânia      ;Junho de 2023       ;3
Aparecida de Goiânia      ;Junho de 2023       ;1
Aparecida de Goiânia      ;Julho de 2023       ;2
Aparecida de Goiânia      ;Julho de 2023       ;1
Aparecida de Goiânia      ;Julho de 2023       ;1
Aparecida de Goiânia      ;Julho de 2023       ;1
Aparecida de Goiânia      ;Julho de 2023       ;1
Aparecida de Goiânia      ;Julho de 2023       ;1
Aparecida de Goiânia      ;Julho de 2023       ;1
Aparecida de Goiânia      ;Julho de 2023       ;1
Aparecida de Goiânia      ;Julho de 2023       ;1
Aparecida de Goiânia      ;Julho de 2023       ;1
Aparecida de Goiânia      ;Agosto de 2023      ;1
Aparecida de Goiânia      ;Agosto de 2023      ;1
Aparecida de Goiânia      ;Agosto de 2023      ;1
Aparecida de Goiânia      ;Agosto de 2023      ;1
Aparecida de Goiânia      ;Agosto de 2023      ;1
Aparecida de Goiânia      ;Agosto de 2023      ;1
Aparecida de Goiânia      ;Agosto de 2023      ;1
Aparecida de Goiânia      ;Agosto de 2023      ;1
Aparecida de Goiânia      ;Agosto de 2023      ;1
Aparecida de Goiânia      ;Agosto de 2023      ;2
Aparecida de Goiânia      ;Agosto de 2023      ;1
Aparecida de Goiânia      ;Agosto de 2023      ;1
Aparecida de Goiânia      ;Setembro de 2023    ;1
Aparecida de Goiânia      ;Setembro de 2023    ;1
Aparecida de Goiânia      ;Setembro de 2023    ;1
Aparecida de Goiânia      ;Setembro de 2023    ;1
Aparecida de Goiânia      ;Setembro de 2023    ;1
Aparecida de Goiânia      ;Setembro de 2023    ;1
Aparecida de Goiânia      ;Outubro de 2023     ;1
Aparecida de Goiânia      ;Outubro de 2023     ;1
Aparecida de Goiânia      ;Outubro de 2023     ;1
Aparecida de Goiânia      ;Outubro de 2023     ;2
Aparecida de Goiânia      ;Outubro de 2023     ;1
Aparecida de Goiânia      ;Outubro de 2023     ;1
